00003940.wav|Se-ascunde soarele în nori – Așa e toamna-ntotdeauna!|Se-ascunde soarele în nori – Așa e toamna-ntotdeauna!
00003941.wav|Petru Cărare este un poet umorist, prozator și dramaturg din Republica Moldova.|Petru Cărare este un poet umorist, prozator și dramaturg din Republica Moldova.
00003942.wav|Debutează cu volumul de poezii umoristice „Soare cu dinți”.|Debutează cu volumul de poezii umoristice „Soare cu dinți”.
00003943.wav|A scris pentru copii: „Poiana veselă”, „Ploaia cu soare”, „Ce culoare are vântul?|A scris pentru copii: „Poiana veselă”, „Ploaia cu soare”, „Ce culoare are vântul?
00003944.wav|Primăvara, bunicul i-a adus Mădălinei un pui de cireș și i-a spus: – Sădește-l în grădină și să ai grijă de el!|Primăvara, bunicul i-a adus Mădălinei un pui de cireș și i-a spus: – Sădește-l în grădină și să ai grijă de el!
00003945.wav|Fetița se ducea deseori să vadă ce face pomișorul, să-l întrebe dacă are nevoie de ceva...|Fetița se ducea deseori să vadă ce face pomișorul, să-l întrebe dacă are nevoie de ceva...
00003946.wav|Într-o după-amiază de toamnă l-a găsit schimbat.|Într-o după-amiază de toamnă l-a găsit schimbat.
00003947.wav|Haina îi era zugrăvită cu acuarelă roșie, cu puțin aur și cu pistrui de rugină.|Haina îi era zugrăvită cu acuarelă roșie, cu puțin aur și cu pistrui de rugină.
00003948.wav|Mădălina a voit să-l mângâie și, vai!|Mădălina a voit să-l mângâie și, vai!
00003949.wav|Câteva frunze se desprinseră și căzură.|Câteva frunze se desprinseră și căzură.
00003950.wav|Dar nu sfârși bine vorbele, că din frunzele căzute și din câțiva nori rotofei se întruchipă o zână nespus de frumoasă.|Dar nu sfârși bine vorbele, că din frunzele căzute și din câțiva nori rotofei se întruchipă o zână nespus de frumoasă.
00003951.wav|Ea avea privirea blândă, purta eșarfă aurie la gât, struguri chihlimbarii în păr și strai mândru, lung până la pământ.|Ea avea privirea blândă, purta eșarfă aurie la gât, struguri chihlimbarii în păr și strai mândru, lung până la pământ.
00003952.wav|De ce zugrăvești frunzele copacilor și apoi le scuturi?|De ce zugrăvești frunzele copacilor și apoi le scuturi?
00003953.wav|Vântul le poartă pe sus și ele visează să se prefacă în păsări, îi vorbi zâna și îi dădu două mere rumene.|Vântul le poartă pe sus și ele visează să se prefacă în păsări, îi vorbi zâna și îi dădu două mere rumene.
00003954.wav|Cât bat ploile reci și ninsorile iernii, ei visează flori și albine.|Cât bat ploile reci și ninsorile iernii, ei visează flori și albine.
00003955.wav|Ai vrea ca pomul tău să nu se odihnească deloc?|Ai vrea ca pomul tău să nu se odihnească deloc?
00003956.wav|Să se odihnească și puiul de cireș, ca să crească.|Să se odihnească și puiul de cireș, ca să crească.
00003957.wav|Cum rosti vorbele acestea, fetița n-o mai văzu pe Zâna Toamnă, ci doar auzi printre copaci o șoaptă și un cântec abia îngânat.|Cum rosti vorbele acestea, fetița n-o mai văzu pe Zâna Toamnă, ci doar auzi printre copaci o șoaptă și un cântec abia îngânat.
00003958.wav|Nu mult după aceea, un vânt scutură toate frunzele puiului de cireș.|Nu mult după aceea, un vânt scutură toate frunzele puiului de cireș.
00003959.wav|Mădălina oftă ca la o despărțire de cineva drag.|Mădălina oftă ca la o despărțire de cineva drag.
00003960.wav|O frunză ruginie v-a căzut în palmă și a început a vorbi.|O frunză ruginie v-a căzut în palmă și a început a vorbi.
00003961.wav|Toamna, locul unde frunza a fost prinsă de ram se acoperă cu un strat protector care va preveni evaporarea apei și va împiedica pătrunderea diverselor insecte.|Toamna, locul unde frunza a fost prinsă de ram se acoperă cu un strat protector care va preveni evaporarea apei și va împiedica pătrunderea diverselor insecte.
00003962.wav|Roua de pe frunze se preface în brumă.|Roua de pe frunze se preface în brumă.
00003963.wav|Florile câmpului încep să piară.|Florile câmpului încep să piară.
00003964.wav|Nici albinele nu au de unde aduna miere.|Nici albinele nu au de unde aduna miere.
00003965.wav|Frunzele își simt puterile slăbite.|Frunzele își simt puterile slăbite.
00003966.wav|Abia mai pot ține piept vântului.|Abia mai pot ține piept vântului.
00003967.wav|Propozițiile care conțin o constatare se numesc enunțiative.|Propozițiile care conțin o constatare se numesc enunțiative.
00003968.wav|La sfârșitul lor se scrie semnul punct (.|La sfârșitul lor se scrie semnul punct.
00003969.wav|Propozițiile care exprimă o întrebare se numesc propoziții interogative.|Propozițiile care exprimă o întrebare se numesc propoziții interogative.
00003970.wav|La sfârșitul lor se scrie semnul întrebării (?).|La sfârșitul lor se scrie semnul întrebării,?.
00003971.wav|Propozițiile care exprimă o rugăminte, un îndemn, un salut, o bucurie, o tristețe sau o mirare se numesc propoziții exclamative.|Propozițiile care exprimă o rugăminte, un îndemn, un salut, o bucurie, o tristețe sau o mirare se numesc propoziții exclamative.
00003972.wav|La sfârșitul lor se scrie semnul exclamării (!).|La sfârșitul lor se scrie semnul exclamării,!.
00003973.wav|Care este anotimpul vostru preferat?|Care este anotimpul vostru preferat?
00003974.wav|Ce te legeni, codrule, Fără ploaie, fără vânt, Cu crengile la pământ?|Ce te legeni, codrule, Fără ploaie, fără vânt, Cu crengile la pământ?
00003975.wav|Ziua scade, noaptea crește Și frunzișul mi-l rărește.|Ziua scade, noaptea crește Și frunzișul mi-l rărește.
00003976.wav|Bate vântul frunza-n dungă, Cântăreții mi-i alungă.|Bate vântul frunza-n dungă, Cântăreții mi-i alungă.
00003977.wav|Bate vântul dintr-o parte, Iarna-i ici, vara-i departe.|Bate vântul dintr-o parte, Iarna-i ici, vara-i departe.
00003978.wav|Și de ce să nu mă plec, Dacă păsările trec!|Și de ce să nu mă plec, Dacă păsările trec!
00003979.wav|Peste vârf de rămurele, Trec în stoluri rândunele, Ducând gândurile mele Și norocul meu cu ele.|Peste vârf de rămurele, Trec în stoluri rândunele, Ducând gândurile mele Și norocul meu cu ele.
00003980.wav|Și se duc pe rând, pe rând, Zarea lumii-ntunecând, Și se duc ca clipele, Scurturând aripele, Și mă lasă pustiit, Veștejit și amorțit Și cu doru-mi singurel, De mă-ngân numai cu el.|Și se duc pe rând, pe rând, Zarea lumii-ntunecând, Și se duc ca clipele, Scurturând aripele, Și mă lasă pustiit, Veștejit și amorțit Și cu doru-mi singurel, De mă-ngân numai cu el.
00003981.wav|Poetul se adresează codrului ca unui vechi prieten.|Poetul se adresează codrului ca unui vechi prieten.
00003982.wav|El îi atribuie însușiri omenești, personificându-l (codrul vorbește, suferă, simte că îmbătrânește, gândește la fel ca un om).|El îi atribuie însușiri omenești, personificându-l, codrul vorbește, suferă, simte că îmbătrânește, gândește la fel ca un om.
00003983.wav|Mihai Eminescu este cel mai mare poet român, fiind numit Luceafărul poeziei românești.|Mihai Eminescu este cel mai mare poet român, fiind numit Luceafărul poeziei românești.
00003984.wav|Ipotești, satul copilăriei poetului, era înconjurat de dealuri împădurite.|Ipotești, satul copilăriei poetului, era înconjurat de dealuri împădurite.
00003985.wav|De mic copil, el cutreiera pădurile cu o carte în mână.|De mic copil, el cutreiera pădurile cu o carte în mână.
00003986.wav|Uneori, admirând peisajul, adormea pe malul apelor.|Uneori, admirând peisajul, adormea pe malul apelor.
00003987.wav|Rămânea vrăjit de cântecul păsărilor și susurul apelor.|Rămânea vrăjit de cântecul păsărilor și susurul apelor.
00003988.wav|Mai târziu, Mihai Eminescu va scrie mai multe poezii inspirate de frumusețea codrilor: „Fiind băiat, păduri cutreieram”, „Revedere”, „Ce te legeni...”, „Freamăt de codru” etc.|Mai târziu, Mihai Eminescu va scrie mai multe poezii inspirate de frumusețea codrilor: „Fiind băiat, păduri cutreieram”, „Revedere”, „Ce te legeni...”, „Freamăt de codru” etc.
00003989.wav|Citiți poezia cu intonația cerută de semnele de punctuație.|Citiți poezia cu intonația cerută de semnele de punctuație.
00003990.wav|Fără ploaie, fără vânt, ...” vântul rece bate lovind frunzele și prevestind o iarnă friguroasă;|Fără ploaie, fără vânt...” vântul rece bate lovind frunzele și prevestind o iarnă friguroasă;
00003991.wav|Transcrieți din poezie grupurile de cuvinte ce caracterizează toamna.|Transcrieți din poezie grupurile de cuvinte ce caracterizează toamna.
00003992.wav|Model: frunzișul mi-l rărește; Alegeți răspunsul potrivit: a) Poezia apare sub forma: unui dialog; unei povești; unei legende.|Model: frunzișul mi-l rărește; Alegeți răspunsul potrivit: a, Poezia apare sub forma: unui dialog; unei povești; unei legende.
00003993.wav|Precizați cuvintele ce exprimă sentimentele poetului: tristețe, fericire, singurătate, deznădejde, amărăciune, optimism, durere.|Precizați cuvintele ce exprimă sentimentele poetului: tristețe, fericire, singurătate, deznădejde, amărăciune, optimism, durere.
00003994.wav|Găsiți în text cuvinte cu sens apropiat pentru: pădure – ...|Găsiți în text cuvinte cu sens apropiat pentru: pădure –...
00003995.wav|S-au aurit a toamnă pădurile cu arbori tineri, ale Ipoteștilor.|S-au aurit a toamnă pădurile cu arbori tineri, ale Ipoteștilor.
00003996.wav|Iazurile s-au acoperit cu o pânză subțire de verdeață.|Iazurile s-au acoperit cu o pânză subțire de verdeață.
00003997.wav|Firele ierburi-lor ascunse taie oglinda domol mișcătoare a apei.|Firele ierburi-lor ascunse taie oglinda domol mișcătoare a apei.
00003998.wav|Păsări cu pene galbene trec încetișor, sfioase parcă, peste ele, clătinându-le blând.|Păsări cu pene galbene trec încetișor, sfioase parcă, peste ele, clătinându-le blând.
00003999.wav|Nu, gospodarii din sat bat nucii cu prăjini lungi și cad în iarba ofilită frunze rupte.|Nu, gospodarii din sat bat nucii cu prăjini lungi și cad în iarba ofilită frunze rupte.
00004000.wav|Și cad nuci lemnoase, îmbrăcate în cămăși zdrențuite.|Și cad nuci lemnoase, îmbrăcate în cămăși zdrențuite.
00004001.wav|Mustul lor amar curge în pământ.|Mustul lor amar curge în pământ.
00004002.wav|Degetele mici ale lui Mihai sunt negre.|Degetele mici ale lui Mihai sunt negre.
00004003.wav|Mihai își afundă picioarele în apa străvezie.|Mihai își afundă picioarele în apa străvezie.
00004004.wav|Pe prundiş, pe nisipul mărunt, urmele pașilor lui s-au umplut cu apă...|Pe prundiş, pe nisipul mărunt, urmele pașilor lui s-au umplut cu apă...
00004005.wav|Zboară peste răchite o albină cu aripi de borangic.|Zboară peste răchite o albină cu aripi de borangic.
00004006.wav|Mihai se gândește la moș Miron, vechiul său prieten, la prisaca lui plină de minunății.|Mihai se gândește la moș Miron, vechiul său prieten, la prisaca lui plină de minunății.
00004007.wav|Pe neașteptate, îi apare în față și chipul bunicului drag, dar se destramă apoi în valurile curgătoare ale amintirii...|Pe neașteptate, îi apare în față și chipul bunicului drag, dar se destramă apoi în valurile curgătoare ale amintirii...
00004008.wav|Nuiele mlădioase se ating, mișcate de vântul răcoros al toamnei.|Nuiele mlădioase se ating, mișcate de vântul răcoros al toamnei.
00004009.wav|Blânda sa mamă, Raluca, a aprins luminile și a ieșit în cerdac să-și strige copiii.|Blânda sa mamă, Raluca, a aprins luminile și a ieșit în cerdac să-și strige copiii.
00004010.wav|Mihai e aproape de treptele de piatră ale casei.|Mihai e aproape de treptele de piatră ale casei.
00004011.wav|Înainte de a intra, băiatul întârzie o clipă.|Înainte de a intra, băiatul întârzie o clipă.
00004012.wav|Ochii lui visători caută, fără să se găsească, printre miliardele de stele, zimții de gheață ai Luceafărului de seară.|Ochii lui visători caută, fără să se găsească, printre miliardele de stele, zimții de gheață ai Luceafărului de seară.
00004013.wav|Fragmentul „S-au aurit a toamnă pădurile” face parte din volumul „Dacă treci râul Selenei”, în care scriitorul Gheorghe Tomozei povestește despre viața marelui poet Mihai Eminescu.|Fragmentul „S-au aurit a toamnă pădurile” face parte din volumul „Dacă treci râul Selenei”, în care scriitorul Gheorghe Tomozei povestește despre viața marelui poet Mihai Eminescu.
00004014.wav|Pe șesul larg, buchetele de sălcii și-au schimbat straiele verzi în altele aurii.|Pe șesul larg, buchetele de sălcii și-au schimbat straiele verzi în altele aurii.
00004015.wav|Rațe și gâște sălbatice trec pe sus, vâslind în înălțimi.|Rațe și gâște sălbatice trec pe sus, vâslind în înălțimi.
00004016.wav|Cuvintele cu sens asemănător, dar cu forme diferite se numesc sinonime.|Cuvintele cu sens asemănător, dar cu forme diferite se numesc sinonime.
00004017.wav|Cuvintele care au forme diferite și sensuri opuse se numesc antonime.|Cuvintele care au forme diferite și sensuri opuse se numesc antonime.
00004018.wav|Dănuț stă foarte departe de școală.|Dănuț stă foarte departe de școală.
00004019.wav|Mama o laudă deseori pe Cătălina.|Mama o laudă deseori pe Cătălina.
00004020.wav|Rareori doamna învățătoare o critică pe colega mea.|Rareori doamna învățătoare o critică pe colega mea.
00004021.wav|Înainte de ploaie, rândunelele zboară aproape de pământ.|Înainte de ploaie, rândunelele zboară aproape de pământ.
00004022.wav|Neptun e un adevărat stăpân al apelor.|Neptun e un adevărat stăpân al apelor.
00004023.wav|În anul acela a fost o primăvară secetoasă.|În anul acela a fost o primăvară secetoasă.
00004024.wav|De-acum, pentru porumb e prea târziu.|De-acum, pentru porumb e prea târziu.
00004025.wav|Să vezi ce porumb frumos se va face!|Să vezi ce porumb frumos se va face!
00004026.wav|Într-o noapte s-a descuiat cerul.|Într-o noapte s-a descuiat cerul.
00004027.wav|Vara porumbul a crescut înalt până la piept, cu fire puternice și frunze groase.|Vara porumbul a crescut înalt până la piept, cu fire puternice și frunze groase.
